GEO_ID,Zip Code,ucgid,County,County Code,State Number,State,Year,CENSUS_Category,Population,Variable Code,Label,Type,Category,Detail
860Z200US99583,99583,860Z200US99583,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C02_013E,111313,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99612,99612,860Z200US99612,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C02_013E,72103,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99661,99661,860Z200US99661,Aleutians East Borough,0500000US02013,02,Alaska,2023,S1901_C02_013E,121242,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99546,99546,860Z200US99546,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C02_013E,95896,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99547,99547,860Z200US99547,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C02_013E,44720,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99591,99591,860Z200US99591,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C02_013E,93338,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99638,99638,860Z200US99638,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C02_013E,-666666666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99660,99660,860Z200US99660,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C02_013E,109894,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99685,99685,860Z200US99685,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C02_013E,135603,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99692,99692,860Z200US99692,Aleutians West Census Area,0500000US02016,02,Alaska,2023,S1901_C02_013E,155711,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99501,99501,860Z200US99501,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,129115,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99502,99502,860Z200US99502,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,156369,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99503,99503,860Z200US99503,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,124351,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99504,99504,860Z200US99504,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,114652,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99505,99505,860Z200US99505,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,102479,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99506,99506,860Z200US99506,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,80745,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99507,99507,860Z200US99507,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,171402,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99508,99508,860Z200US99508,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,107443,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99513,99513,860Z200US99513,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,-666666666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99515,99515,860Z200US99515,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,155805,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99516,99516,860Z200US99516,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,222864,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99517,99517,860Z200US99517,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,151496,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99518,99518,860Z200US99518,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,115756,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99530,99530,860Z200US99530,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,-666666666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99540,99540,860Z200US99540,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,150253,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99567,99567,860Z200US99567,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,158666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99577,99577,860Z200US99577,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,174025,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99587,99587,860Z200US99587,Anchorage Municipality,0500000US02020,02,Alaska,2023,S1901_C02_013E,218702,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99503,99503,860Z200US99503,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,124351,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99551,99551,860Z200US99551,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,51824,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99552,99552,860Z200US99552,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,73954,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99557,99557,860Z200US99557,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,118598,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99559,99559,860Z200US99559,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,126864,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99561,99561,860Z200US99561,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,69200,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99575,99575,860Z200US99575,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,48800,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99578,99578,860Z200US99578,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,85102,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99589,99589,860Z200US99589,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,35931,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99607,99607,860Z200US99607,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,74860,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99609,99609,860Z200US99609,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,77277,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99614,99614,860Z200US99614,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,61298,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99621,99621,860Z200US99621,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,64227,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99622,99622,860Z200US99622,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,68027,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99626,99626,860Z200US99626,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,50364,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99630,99630,860Z200US99630,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,67879,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99634,99634,860Z200US99634,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,48824,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99637,99637,860Z200US99637,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,73610,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99641,99641,860Z200US99641,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,76677,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99651,99651,860Z200US99651,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99655,99655,860Z200US99655,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,73785,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99656,99656,860Z200US99656,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99668,99668,860Z200US99668,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,46215,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99679,99679,860Z200US99679,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99680,99680,860Z200US99680,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,64402,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99681,99681,860Z200US99681,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,64466,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99690,99690,860Z200US99690,Bethel Census Area,0500000US02050,02,Alaska,2023,S1901_C02_013E,55500,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99613,99613,860Z200US99613,Bristol Bay Borough,0500000US02060,02,Alaska,2023,S1901_C02_013E,167818,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99633,99633,860Z200US99633,Bristol Bay Borough,0500000US02060,02,Alaska,2023,S1901_C02_013E,132220,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99670,99670,860Z200US99670,Bristol Bay Borough,0500000US02060,02,Alaska,2023,S1901_C02_013E,75200,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99574,99574,860Z200US99574,Chugach Census Area,0500000US02063,02,Alaska,2023,S1901_C02_013E,120517,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99677,99677,860Z200US99677,Chugach Census Area,0500000US02063,02,Alaska,2023,S1901_C02_013E,50667,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99686,99686,860Z200US99686,Chugach Census Area,0500000US02063,02,Alaska,2023,S1901_C02_013E,127392,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99693,99693,860Z200US99693,Chugach Census Area,0500000US02063,02,Alaska,2023,S1901_C02_013E,89538,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99566,99566,860Z200US99566,Copper River Census Area,0500000US02066,02,Alaska,2023,S1901_C02_013E,73741,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99573,99573,860Z200US99573,Copper River Census Area,0500000US02066,02,Alaska,2023,S1901_C02_013E,118781,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99586,99586,860Z200US99586,Copper River Census Area,0500000US02066,02,Alaska,2023,S1901_C02_013E,110795,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99588,99588,860Z200US99588,Copper River Census Area,0500000US02066,02,Alaska,2023,S1901_C02_013E,115473,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99737,99737,860Z200US99737,Copper River Census Area,0500000US02066,02,Alaska,2023,S1901_C02_013E,120672,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99780,99780,860Z200US99780,Copper River Census Area,0500000US02066,02,Alaska,2023,S1901_C02_013E,82923,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99704,99704,860Z200US99704,Denali Borough,0500000US02068,02,Alaska,2023,S1901_C02_013E,-666666666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99729,99729,860Z200US99729,Denali Borough,0500000US02068,02,Alaska,2023,S1901_C02_013E,79240,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99743,99743,860Z200US99743,Denali Borough,0500000US02068,02,Alaska,2023,S1901_C02_013E,154248,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99744,99744,860Z200US99744,Denali Borough,0500000US02068,02,Alaska,2023,S1901_C02_013E,117786,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99755,99755,860Z200US99755,Denali Borough,0500000US02068,02,Alaska,2023,S1901_C02_013E,140072,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99760,99760,860Z200US99760,Denali Borough,0500000US02068,02,Alaska,2023,S1901_C02_013E,83547,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99555,99555,860Z200US99555,Dillingham Census Area,0500000US02070,02,Alaska,2023,S1901_C02_013E,82583,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99569,99569,860Z200US99569,Dillingham Census Area,0500000US02070,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99576,99576,860Z200US99576,Dillingham Census Area,0500000US02070,02,Alaska,2023,S1901_C02_013E,110788,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99580,99580,860Z200US99580,Dillingham Census Area,0500000US02070,02,Alaska,2023,S1901_C02_013E,71411,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99628,99628,860Z200US99628,Dillingham Census Area,0500000US02070,02,Alaska,2023,S1901_C02_013E,70688,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99636,99636,860Z200US99636,Dillingham Census Area,0500000US02070,02,Alaska,2023,S1901_C02_013E,70856,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99678,99678,860Z200US99678,Dillingham Census Area,0500000US02070,02,Alaska,2023,S1901_C02_013E,75716,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99701,99701,860Z200US99701,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,111390,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99702,99702,860Z200US99702,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,92242,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99703,99703,860Z200US99703,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,75653,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99705,99705,860Z200US99705,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,149066,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99707,99707,860Z200US99707,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,-666666666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99709,99709,860Z200US99709,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,150474,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99712,99712,860Z200US99712,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,146369,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99714,99714,860Z200US99714,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,102212,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99725,99725,860Z200US99725,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99760,99760,860Z200US99760,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,83547,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99775,99775,860Z200US99775,Fairbanks North Star Borough,0500000US02090,02,Alaska,2023,S1901_C02_013E,70232,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99827,99827,860Z200US99827,Haines Borough,0500000US02100,02,Alaska,2023,S1901_C02_013E,107689,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99850,99850,860Z200US99850,Haines Borough,0500000US02100,02,Alaska,2023,S1901_C02_013E,-666666666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99820,99820,860Z200US99820,Hoonah-Angoon Census Area,0500000US02105,02,Alaska,2023,S1901_C02_013E,60492,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99825,99825,860Z200US99825,Hoonah-Angoon Census Area,0500000US02105,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99826,99826,860Z200US99826,Hoonah-Angoon Census Area,0500000US02105,02,Alaska,2023,S1901_C02_013E,114913,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99827,99827,860Z200US99827,Hoonah-Angoon Census Area,0500000US02105,02,Alaska,2023,S1901_C02_013E,107689,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99829,99829,860Z200US99829,Hoonah-Angoon Census Area,0500000US02105,02,Alaska,2023,S1901_C02_013E,122272,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99832,99832,860Z200US99832,Hoonah-Angoon Census Area,0500000US02105,02,Alaska,2023,S1901_C02_013E,96395,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99841,99841,860Z200US99841,Hoonah-Angoon Census Area,0500000US02105,02,Alaska,2023,S1901_C02_013E,114877,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99801,99801,860Z200US99801,Juneau City and Borough,0500000US02110,02,Alaska,2023,S1901_C02_013E,149845,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99824,99824,860Z200US99824,Juneau City and Borough,0500000US02110,02,Alaska,2023,S1901_C02_013E,116629,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99556,99556,860Z200US99556,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,99361,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99568,99568,860Z200US99568,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,171658,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99572,99572,860Z200US99572,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,194229,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99603,99603,860Z200US99603,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,119015,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99605,99605,860Z200US99605,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99610,99610,860Z200US99610,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,104988,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99611,99611,860Z200US99611,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,122379,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99631,99631,860Z200US99631,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99635,99635,860Z200US99635,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,-666666666,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99639,99639,860Z200US99639,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,84997,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99663,99663,860Z200US99663,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,112405,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99664,99664,860Z200US99664,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,126113,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99669,99669,860Z200US99669,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,142859,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99672,99672,860Z200US99672,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,160324,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99682,99682,860Z200US99682,Kenai Peninsula Borough,0500000US02122,02,Alaska,2023,S1901_C02_013E,84893,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99901,99901,860Z200US99901,Ketchikan Gateway Borough,0500000US02130,02,Alaska,2023,S1901_C02_013E,129315,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99550,99550,860Z200US99550,Kodiak Island Borough,0500000US02150,02,Alaska,2023,S1901_C02_013E,105979,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
860Z200US99608,99608,860Z200US99608,Kodiak Island Borough,0500000US02150,02,Alaska,2023,S1901_C02_013E,-999999999,S1901_C02_013E,Estimate!!Families!!Mean income (dollars),Families,SUMMARY INDICATORS,Mean income (dollars)
